,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,xG1,xG2,Удары1,Удары2,Удары в створ1,Удары в створ2,Сейвы1,Сейвы2,Владение %1,Владение %2,Угловые1,Угловые2,Нарушения1,Нарушения2,Офсайды1,Офсайды2,Желтые карточки1,Желтые карточки2,Красные карточки1,Красные карточки2,Атаки1,Атаки2,Опасные атаки1,Опасные атаки2,Передачи1,Передачи2,Точность передач %1,Точность передач %2,Штрафные удары1,Штрафные удары2,Вбрасывания1,Вбрасывания2,Навесы1,Навесы2,Температура,Признак погоды,дата ПМ1,Пголы1,Пза матч1,Ппобед1,Пничьи1,Ппорож1,дата ПМ2,Пголы2,Пза матч2,Ппобед2,Пничьи2,Ппорож2,поб1,X,поб2,ТМ 2.5,ТБ 2.5
0,1736825,"Бундеслига, 1-й тур, регулярный сезон, 05.08.2022 21:35",05.08.2022 21:35,Айнтрахт Франкфурт,1,Бавария,6,1.74,4.31,8.0,23.0,2.0,10.0,4.0,1.0,40.0,60.0,5.0,6.0,10.0,11.0,4.0,3.0,2.0,0.0,0.0,0.0,81.0,134.0,41.0,46.0,373.0,637.0,78.0,88.0,11.0,15.0,15.0,9.0,16.0,14.0,+24°C,солнечно,"01.08.22, 21:46",13.0,2.6,4.0,1.0,0.0,"30.07.22, 21:30",15.0,3.0,2.0,2.0,1.0,6.5,5.4,1.51,2.92,1.36
1,1736826,"Бундеслига, 1-й тур, регулярный сезон, 06.08.2022 19:30",06.08.2022 19:30,Боруссия Дортмунд,1,Байер,0,1.91,1.45,13.0,8.0,4.0,3.0,3.0,3.0,46.0,54.0,3.0,3.0,14.0,13.0,2.0,4.0,2.0,4.0,0.0,1.0,121.0,134.0,53.0,40.0,380.0,477.0,78.0,83.0,14.0,14.0,23.0,24.0,12.0,15.0,+21°C,солнечно,"30.07.22, 18:00",10.0,2.0,2.0,1.0,2.0,"30.07.22, 16:31",11.0,2.2,2.0,1.0,2.0,2.13,4.1,3.45,2.73,1.41
2,1736827,"Бундеслига, 1-й тур, регулярный сезон, 06.08.2022 16:30",06.08.2022 16:30,Унион Берлин,3,Герта,1,1.45,0.56,18.0,7.0,8.0,3.0,2.0,5.0,49.0,51.0,5.0,4.0,23.0,17.0,2.0,1.0,2.0,3.0,0.0,0.0,51.0,39.0,28.0,9.0,345.0,378.0,78.0,79.0,14.0,22.0,25.0,26.0,23.0,16.0,+23°C,солнечно,"01.08.22, 19:01",9.0,1.8,4.0,1.0,0.0,"31.07.22, 19:01",7.0,1.4,1.0,0.0,4.0,1.87,3.72,4.3,1.92,1.94
3,1736828,"Бундеслига, 1-й тур, регулярный сезон, 07.08.2022 18:30",07.08.2022 18:30,Кёльн,3,Шальке,1,4.6,0.38,30.0,6.0,10.0,2.0,1.0,7.0,73.0,27.0,9.0,1.0,8.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,116.0,75.0,88.0,15.0,598.0,199.0,89.0,65.0,9.0,9.0,24.0,13.0,38.0,7.0,+24°C,солнечно,"30.07.22, 16:31",11.0,2.2,2.0,1.0,2.0,"31.07.22, 14:01",12.0,2.4,2.0,2.0,1.0,2.08,3.64,3.58,2.05,1.7
4,1736829,"Бундеслига, 1-й тур, регулярный сезон, 06.08.2022 16:30",06.08.2022 16:30,Боруссия М,3,Хоффенхайм,1,2.32,0.17,18.0,2.0,8.0,1.0,0.0,5.0,56.0,44.0,5.0,1.0,18.0,12.0,2.0,2.0,1.0,4.0,0.0,1.0,84.0,68.0,50.0,22.0,619.0,377.0,88.0,79.0,13.0,16.0,14.0,11.0,22.0,9.0,+23°C,солнечно,"31.07.22, 16:31",17.0,3.4,2.0,3.0,0.0,"31.07.22, 16:31",11.0,2.2,4.0,1.0,0.0,2.07,3.78,3.48,2.73,1.41
5,1736830,"Бундеслига, 1-й тур, регулярный сезон, 06.08.2022 16:30",06.08.2022 16:30,Вольфсбург,2,Вердер,2,1.15,0.89,13.0,10.0,3.0,5.0,3.0,1.0,59.0,41.0,2.0,5.0,11.0,14.0,1.0,4.0,2.0,2.0,0.0,0.0,135.0,108.0,39.0,31.0,519.0,334.0,78.0,70.0,16.0,11.0,36.0,17.0,16.0,12.0,+21°C,солнечно,"31.07.22, 12:00",19.0,3.8,5.0,0.0,0.0,"01.08.22, 19:01",11.0,2.2,3.0,1.0,1.0,2.11,3.55,3.58,2.08,1.8
6,1736831,"Бундеслига, 1-й тур, регулярный сезон, 06.08.2022 16:30",06.08.2022 16:30,Бохум,1,Майнц,2,0.79,1.57,16.0,13.0,3.0,6.0,4.0,2.0,61.0,39.0,3.0,5.0,11.0,16.0,1.0,1.0,2.0,3.0,0.0,0.0,140.0,86.0,36.0,29.0,509.0,325.0,83.0,71.0,14.0,13.0,18.0,27.0,24.0,19.0,+21°C,солнечно,"30.07.22, 14:01",15.0,3.0,4.0,0.0,1.0,"31.07.22, 19:01",9.0,1.8,3.0,1.0,1.0,3.34,3.52,2.21,2.0,1.86
7,1736832,"Бундеслига, 1-й тур, регулярный сезон, 06.08.2022 16:30",06.08.2022 16:30,Аугсбург,0,Фрайбург,4,0.73,1.43,10.0,19.0,2.0,7.0,3.0,2.0,50.0,50.0,5.0,8.0,13.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,102.0,24.0,51.0,350.0,290.0,82.0,78.0,16.0,12.0,18.0,20.0,9.0,15.0,+22°C,переменная облачность,"31.07.22, 16:31",8.0,1.6,1.0,2.0,2.0,"31.07.22, 16:31",10.0,2.0,4.0,1.0,0.0,3.5,3.56,2.13,1.96,1.9
8,1736833,"Бундеслига, 1-й тур, регулярный сезон, 07.08.2022 16:30",07.08.2022 16:30,Штутгарт,1,РБ Лейпциг,1,1.1,2.17,11.0,27.0,2.0,9.0,8.0,1.0,56.0,44.0,1.0,9.0,14.0,9.0,1.0,2.0,2.0,1.0,0.0,0.0,69.0,140.0,17.0,75.0,246.0,541.0,76.0,88.0,11.0,11.0,16.0,21.0,4.0,29.0,+22°C,солнечно,"29.07.22, 19:00",18.0,3.6,5.0,0.0,0.0,"30.07.22, 21:30",8.0,1.6,2.0,1.0,2.0,3.92,3.74,1.95,2.13,1.76
9,1736834,"Бундеслига, 2-й тур, регулярный сезон, 14.08.2022 18:30",14.08.2022 18:30,Бавария,2,Вольфсбург,0,1.93,0.44,24.0,7.0,8.0,1.0,1.0,6.0,66.0,34.0,8.0,4.0,7.0,10.0,6.0,2.0,2.0,1.0,0.0,0.0,93.0,111.0,56.0,26.0,593.0,267.0,89.0,73.0,12.0,10.0,23.0,18.0,21.0,10.0,+22°C,солнечно,"05.08.22, 21:35",19.0,3.8,3.0,1.0,1.0,"06.08.22, 16:30",14.0,2.8,4.0,1.0,0.0,1.16,9.5,15.25,4.55,1.17
10,1736835,"Бундеслига, 2-й тур, регулярный сезон, 13.08.2022 16:30",13.08.2022 16:30,Байер,1,Аугсбург,2,3.07,0.42,23.0,6.0,10.0,4.0,2.0,9.0,60.0,40.0,7.0,3.0,7.0,16.0,3.0,2.0,1.0,6.0,0.0,0.0,140.0,83.0,67.0,32.0,546.0,282.0,79.0,57.0,18.0,11.0,20.0,20.0,32.0,10.0,+27°C,солнечно,"06.08.22, 19:30",11.0,2.2,2.0,1.0,2.0,"06.08.22, 16:30",7.0,1.4,1.0,1.0,3.0,1.31,6.05,9.3,2.85,1.38
11,1736836,"Бундеслига, 2-й тур, регулярный сезон, 13.08.2022 16:30",13.08.2022 16:30,РБ Лейпциг,2,Кёльн,2,0.87,1.4,9.0,12.0,5.0,3.0,1.0,3.0,52.0,48.0,2.0,7.0,8.0,18.0,1.0,1.0,1.0,4.0,1.0,0.0,84.0,96.0,42.0,69.0,416.0,373.0,84.0,82.0,17.0,8.0,29.0,20.0,11.0,20.0,+22°C,солнечно,"07.08.22, 16:30",8.0,1.6,2.0,1.0,2.0,"07.08.22, 18:30",13.0,2.6,3.0,0.0,2.0,1.48,5.35,7.1,2.56,1.46
12,1736837,"Бундеслига, 2-й тур, регулярный сезон, 12.08.2022 21:30",12.08.2022 21:30,Фрайбург,1,Боруссия Дортмунд,3,0.39,0.55,16.0,16.0,7.0,7.0,4.0,6.0,42.0,58.0,9.0,2.0,16.0,10.0,3.0,2.0,1.0,3.0,0.0,0.0,119.0,108.0,45.0,31.0,301.0,510.0,74.0,84.0,11.0,18.0,21.0,19.0,29.0,15.0,+27°C,солнечно,"06.08.22, 16:30",11.0,2.2,4.0,1.0,0.0,"06.08.22, 19:30",6.0,1.2,2.0,1.0,2.0,3.02,3.9,2.41,2.32,1.55
13,1736838,"Бундеслига, 2-й тур, регулярный сезон, 14.08.2022 16:30",14.08.2022 16:30,Майнц,0,Унион Берлин,0,0.6,0.41,10.0,10.0,5.0,2.0,2.0,5.0,48.0,52.0,4.0,4.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,102.0,96.0,33.0,42.0,393.0,388.0,77.0,77.0,14.0,10.0,22.0,32.0,14.0,13.0,+23°C,переменная облачность,"06.08.22, 16:30",7.0,1.4,3.0,1.0,1.0,"09.08.22, 17:15",10.0,2.0,3.0,2.0,0.0,2.27,3.3,3.42,1.85,2.01
14,1736839,"Бундеслига, 2-й тур, регулярный сезон, 13.08.2022 16:30",13.08.2022 16:30,Хоффенхайм,3,Бохум,2,2.7,1.93,24.0,11.0,13.0,5.0,3.0,10.0,55.0,45.0,8.0,2.0,13.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,102.0,65.0,46.0,28.0,459.0,312.0,84.0,75.0,7.0,13.0,20.0,20.0,22.0,17.0,+22°C,солнечно,"06.08.22, 16:30",10.0,2.0,3.0,1.0,1.0,"06.08.22, 16:30",13.0,2.6,3.0,0.0,2.0,1.58,4.65,5.35,2.53,1.47
15,1736840,"Бундеслига, 2-й тур, регулярный сезон, 13.08.2022 16:30",13.08.2022 16:30,Герта,1,Айнтрахт Франкфурт,1,1.98,2.08,11.0,11.0,5.0,1.0,0.0,4.0,43.0,57.0,4.0,5.0,11.0,11.0,1.0,3.0,3.0,1.0,0.0,0.0,87.0,127.0,29.0,50.0,280.0,476.0,76.0,81.0,12.0,12.0,18.0,27.0,12.0,20.0,+23°C,солнечно,"06.08.22, 16:30",7.0,1.4,0.0,0.0,5.0,"10.08.22, 22:00",13.0,2.6,3.0,0.0,2.0,2.91,3.72,2.36,2.19,1.72
16,1736841,"Бундеслига, 2-й тур, регулярный сезон, 13.08.2022 19:30",13.08.2022 19:30,Шальке,2,Боруссия М,2,1.69,1.52,14.0,14.0,5.0,9.0,7.0,3.0,35.0,65.0,2.0,7.0,12.0,8.0,2.0,4.0,4.0,2.0,0.0,0.0,74.0,108.0,43.0,32.0,248.0,574.0,75.0,86.0,8.0,13.0,21.0,15.0,22.0,16.0,+23°C,солнечно,"07.08.22, 18:30",13.0,2.6,2.0,1.0,2.0,"06.08.22, 16:30",15.0,3.0,2.0,3.0,0.0,3.24,3.75,2.17,2.38,1.53
17,1736842,"Бундеслига, 2-й тур, регулярный сезон, 13.08.2022 16:30",13.08.2022 16:30,Вердер,2,Штутгарт,2,0.87,1.64,5.0,14.0,3.0,7.0,5.0,1.0,55.0,45.0,2.0,5.0,6.0,10.0,0.0,1.0,4.0,2.0,0.0,0.0,138.0,94.0,26.0,27.0,561.0,406.0,84.0,80.0,7.0,6.0,16.0,15.0,15.0,15.0,+20°C,солнечно,"06.08.22, 16:30",11.0,2.2,2.0,2.0,1.0,"07.08.22, 16:30",12.0,2.4,4.0,1.0,0.0,2.29,3.68,3.06,2.3,1.66
18,1736843,"Бундеслига, 3-й тур, регулярный сезон, 20.08.2022 16:30",20.08.2022 16:30,Боруссия Дортмунд,2,Вердер,3,0.29,1.43,5.0,14.0,3.0,7.0,4.0,1.0,49.0,51.0,3.0,5.0,13.0,9.0,7.0,3.0,4.0,1.0,0.0,0.0,104.0,108.0,33.0,41.0,426.0,455.0,77.0,79.0,12.0,18.0,28.0,22.0,10.0,11.0,+21°C,солнечно,"12.08.22, 21:30",8.0,1.6,3.0,1.0,1.0,"13.08.22, 16:30",12.0,2.4,2.0,3.0,0.0,1.45,5.55,7.5,2.69,1.42
19,1736844,"Бундеслига, 3-й тур, регулярный сезон, 20.08.2022 16:30",20.08.2022 16:30,Байер,0,Хоффенхайм,3,1.3,1.82,14.0,10.0,3.0,5.0,2.0,3.0,53.0,47.0,3.0,1.0,15.0,18.0,1.0,2.0,1.0,4.0,0.0,0.0,115.0,58.0,36.0,27.0,421.0,324.0,85.0,82.0,15.0,16.0,31.0,20.0,17.0,13.0,+27°C,солнечно,"13.08.22, 16:30",6.0,1.2,1.0,1.0,3.0,"13.08.22, 16:30",11.0,2.2,3.0,1.0,1.0,1.59,4.85,5.0,3.2,1.31
20,1736845,"Бундеслига, 3-й тур, регулярный сезон, 20.08.2022 19:30",20.08.2022 19:30,Унион Берлин,2,РБ Лейпциг,1,1.66,1.32,9.0,16.0,4.0,2.0,1.0,2.0,33.0,67.0,1.0,13.0,14.0,8.0,5.0,3.0,2.0,1.0,0.0,0.0,68.0,158.0,27.0,60.0,239.0,704.0,70.0,88.0,12.0,18.0,10.0,24.0,12.0,30.0,+23°C,солнечно,"14.08.22, 16:30",7.0,1.4,3.0,2.0,0.0,"13.08.22, 16:30",9.0,1.8,1.0,2.0,2.0,3.54,3.58,2.27,2.01,1.98
21,1736846,"Бундеслига, 3-й тур, регулярный сезон, 19.08.2022 21:30",19.08.2022 21:30,Боруссия М,1,Герта,0,2.92,1.34,11.0,18.0,6.0,5.0,5.0,5.0,59.0,41.0,5.0,5.0,7.0,11.0,2.0,5.0,1.0,2.0,0.0,1.0,106.0,81.0,41.0,36.0,586.0,300.0,85.0,80.0,12.0,8.0,28.0,17.0,13.0,13.0,+23°C,солнечно,"13.08.22, 19:30",16.0,3.2,2.0,3.0,0.0,"13.08.22, 16:30",8.0,1.6,0.0,1.0,4.0,1.53,4.85,5.7,2.66,1.43
22,1736847,"Бундеслига, 3-й тур, регулярный сезон, 21.08.2022 16:30",21.08.2022 16:30,Айнтрахт Франкфурт,1,Кёльн,1,0.56,0.6,10.0,6.0,3.0,2.0,1.0,2.0,60.0,40.0,5.0,9.0,15.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,109.0,98.0,56.0,46.0,401.0,354.0,77.0,71.0,13.0,18.0,31.0,18.0,17.0,22.0,+24°C,солнечно,"13.08.22, 16:30",11.0,2.2,2.0,1.0,2.0,"18.08.22, 21:30",13.0,2.6,2.0,1.0,2.0,2.1,3.92,3.28,2.42,1.6
23,1736848,"Бундеслига, 3-й тур, регулярный сезон, 20.08.2022 16:30",20.08.2022 16:30,Вольфсбург,0,Шальке,0,1.32,1.09,16.0,9.0,6.0,2.0,2.0,6.0,70.0,30.0,12.0,4.0,13.0,10.0,2.0,8.0,1.0,3.0,0.0,0.0,163.0,66.0,82.0,29.0,574.0,210.0,87.0,66.0,17.0,14.0,20.0,18.0,37.0,12.0,+21°C,солнечно,"14.08.22, 18:30",10.0,2.0,3.0,1.0,1.0,"13.08.22, 19:30",10.0,2.0,1.0,2.0,2.0,1.86,4.05,3.98,2.39,1.62
24,1736849,"Бундеслига, 3-й тур, регулярный сезон, 21.08.2022 18:30",21.08.2022 18:30,Бохум,0,Бавария,7,0.86,3.19,13.0,22.0,7.0,12.0,5.0,7.0,39.0,61.0,5.0,5.0,10.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,77.0,105.0,30.0,52.0,261.0,502.0,78.0,87.0,11.0,12.0,18.0,15.0,19.0,11.0,+21°C,солнечно,"13.08.22, 16:30",13.0,2.6,2.0,0.0,3.0,"14.08.22, 18:30",19.0,3.8,4.0,0.0,1.0,13.0,8.1,1.2,4.05,1.21
25,1736850,"Бундеслига, 3-й тур, регулярный сезон, 20.08.2022 16:30",20.08.2022 16:30,Аугсбург,1,Майнц,2,0.23,1.77,6.0,14.0,2.0,7.0,5.0,1.0,54.0,46.0,3.0,3.0,13.0,19.0,1.0,4.0,2.0,2.0,0.0,0.0,90.0,104.0,29.0,48.0,365.0,336.0,73.0,79.0,22.0,13.0,24.0,31.0,10.0,18.0,+22°C,переменная облачность,"13.08.22, 16:30",9.0,1.8,2.0,1.0,2.0,"14.08.22, 16:30",7.0,1.4,3.0,2.0,0.0,3.74,3.76,1.99,2.06,1.81
26,1736851,"Бундеслига, 3-й тур, регулярный сезон, 20.08.2022 16:30",20.08.2022 16:30,Штутгарт,0,Фрайбург,1,0.87,0.99,18.0,9.0,5.0,3.0,2.0,5.0,58.0,42.0,3.0,1.0,8.0,12.0,1.0,3.0,4.0,2.0,0.0,0.0,123.0,93.0,63.0,24.0,542.0,354.0,86.0,79.0,14.0,8.0,20.0,13.0,19.0,9.0,+22°C,солнечно,"13.08.22, 16:30",11.0,2.2,3.0,2.0,0.0,"12.08.22, 21:30",11.0,2.2,3.0,1.0,1.0,2.66,3.7,2.57,2.16,1.74
27,1736852,"Бундеслига, 4-й тур, регулярный сезон, 27.08.2022 19:30",27.08.2022 19:30,Бавария,1,Боруссия М,1,3.27,0.77,35.0,5.0,20.0,3.0,2.0,19.0,63.0,37.0,14.0,1.0,14.0,7.0,7.0,0.0,4.0,2.0,0.0,0.0,155.0,49.0,108.0,7.0,612.0,281.0,90.0,70.0,2.0,19.0,19.0,12.0,35.0,4.0,+22°C,солнечно,"21.08.22, 18:30",20.0,4.0,4.0,0.0,1.0,"19.08.22, 21:30",16.0,3.2,3.0,2.0,0.0,1.21,9.6,14.0,4.75,1.13
28,1736853,"Бундеслига, 4-й тур, регулярный сезон, 27.08.2022 16:30",27.08.2022 16:30,РБ Лейпциг,2,Вольфсбург,0,3.9,0.67,16.0,9.0,7.0,4.0,4.0,5.0,43.0,57.0,8.0,4.0,20.0,15.0,0.0,1.0,3.0,3.0,0.0,0.0,87.0,110.0,41.0,37.0,356.0,493.0,79.0,84.0,12.0,20.0,22.0,18.0,17.0,17.0,+22°C,солнечно,"20.08.22, 19:30",7.0,1.4,0.0,2.0,3.0,"20.08.22, 16:30",6.0,1.2,2.0,2.0,1.0,1.6,4.5,5.3,2.36,1.53
29,1736854,"Бундеслига, 4-й тур, регулярный сезон, 26.08.2022 21:30",26.08.2022 21:30,Фрайбург,1,Бохум,0,4.54,1.94,28.0,15.0,12.0,5.0,5.0,11.0,49.0,51.0,2.0,5.0,15.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,123.0,104.0,82.0,69.0,339.0,395.0,73.0,75.0,11.0,13.0,28.0,18.0,17.0,23.0,+27°C,солнечно,"20.08.22, 16:30",11.0,2.2,3.0,1.0,1.0,"21.08.22, 18:30",12.0,2.4,2.0,0.0,3.0,1.52,4.65,6.15,2.32,1.65
30,1736855,"Бундеслига, 4-й тур, регулярный сезон, 28.08.2022 16:30",28.08.2022 16:30,Кёльн,0,Штутгарт,0,0.34,1.73,6.0,13.0,2.0,5.0,5.0,2.0,60.0,40.0,6.0,8.0,14.0,12.0,1.0,0.0,2.0,2.0,0.0,1.0,112.0,86.0,53.0,40.0,449.0,244.0,84.0,78.0,8.0,13.0,32.0,26.0,23.0,21.0,+24°C,солнечно,"25.08.22, 20:00",10.0,2.0,2.0,2.0,1.0,"24.08.22, 16:00",7.0,1.4,2.0,2.0,1.0,2.38,3.66,2.93,2.08,1.8
31,1736856,"Бундеслига, 4-й тур, регулярный сезон, 27.08.2022 16:30",27.08.2022 16:30,Майнц,0,Байер,3,1.9,1.73,17.0,7.0,3.0,5.0,2.0,3.0,59.0,41.0,3.0,4.0,10.0,12.0,1.0,3.0,1.0,6.0,0.0,2.0,137.0,76.0,50.0,24.0,579.0,356.0,84.0,79.0,12.0,10.0,29.0,22.0,20.0,8.0,+23°C,переменная облачность,"20.08.22, 16:30",8.0,1.6,3.0,2.0,0.0,"20.08.22, 16:30",6.0,1.2,1.0,0.0,4.0,2.73,3.8,2.46,2.26,1.58
32,1736857,"Бундеслига, 4-й тур, регулярный сезон, 27.08.2022 16:30",27.08.2022 16:30,Хоффенхайм,1,Аугсбург,0,3.12,0.66,24.0,12.0,6.0,1.0,1.0,5.0,51.0,49.0,4.0,6.0,14.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,119.0,103.0,40.0,31.0,374.0,368.0,81.0,77.0,9.0,15.0,18.0,29.0,18.0,20.0,+22°C,солнечно,"20.08.22, 16:30",12.0,2.4,4.0,0.0,1.0,"20.08.22, 16:30",9.0,1.8,2.0,0.0,3.0,1.42,5.35,6.9,2.85,1.38
33,1736858,"Бундеслига, 4-й тур, регулярный сезон, 27.08.2022 16:30",27.08.2022 16:30,Герта,0,Боруссия Дортмунд,1,0.53,3.38,12.0,24.0,3.0,7.0,6.0,3.0,41.0,59.0,6.0,10.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,88.0,123.0,36.0,68.0,358.0,585.0,79.0,25.0,9.0,7.0,12.0,21.0,11.0,24.0,+23°C,солнечно,"19.08.22, 21:30",7.0,1.4,0.0,1.0,4.0,"20.08.22, 16:30",10.0,2.0,3.0,1.0,1.0,4.45,4.55,1.79,2.61,1.44
34,1736859,"Бундеслига, 4-й тур, регулярный сезон, 27.08.2022 16:30",27.08.2022 16:30,Шальке,1,Унион Берлин,6,1.78,1.6,12.0,12.0,4.0,7.0,1.0,3.0,56.0,44.0,8.0,2.0,9.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,101.0,66.0,54.0,24.0,512.0,342.0,80.0,69.0,10.0,8.0,21.0,16.0,34.0,14.0,+23°C,солнечно,"20.08.22, 16:30",9.0,1.8,1.0,2.0,2.0,"20.08.22, 19:30",8.0,1.6,3.0,2.0,0.0,3.15,3.54,2.3,1.89,1.97
35,1736860,"Бундеслига, 4-й тур, регулярный сезон, 28.08.2022 18:30",28.08.2022 18:30,Вердер,3,Айнтрахт Франкфурт,4,1.79,1.46,10.0,12.0,4.0,7.0,3.0,1.0,55.0,45.0,5.0,7.0,17.0,17.0,3.0,5.0,1.0,3.0,0.0,0.0,113.0,96.0,35.0,43.0,461.0,352.0,80.0,77.0,16.0,16.0,14.0,26.0,12.0,16.0,+20°C,солнечно,"20.08.22, 16:30",15.0,3.0,3.0,2.0,0.0,"21.08.22, 16:30",7.0,1.4,1.0,2.0,2.0,2.38,3.54,3.02,2.29,1.67
36,1736861,"Бундеслига, 5-й тур, регулярный сезон, 02.09.2022 21:30",02.09.2022 21:30,Боруссия Дортмунд,1,Хоффенхайм,0,2.11,0.54,16.0,7.0,5.0,2.0,2.0,4.0,50.0,50.0,5.0,8.0,14.0,15.0,2.0,2.0,3.0,4.0,0.0,0.0,95.0,90.0,79.0,67.0,449.0,451.0,83.0,83.0,18.0,15.0,17.0,27.0,17.0,26.0,+21°C,солнечно,"27.08.22, 16:30",8.0,1.6,3.0,1.0,1.0,"27.08.22, 16:30",10.0,2.0,4.0,0.0,1.0,1.83,4.25,3.94,2.56,1.46
37,1736862,"Бундеслига, 5-й тур, регулярный сезон, 03.09.2022 16:30",03.09.2022 16:30,Байер,2,Фрайбург,3,1.51,2.04,15.0,5.0,6.0,3.0,0.0,4.0,48.0,52.0,8.0,4.0,15.0,10.0,2.0,1.0,2.0,2.0,0.0,0.0,97.0,75.0,43.0,16.0,435.0,428.0,85.0,83.0,11.0,17.0,19.0,15.0,19.0,13.0,+27°C,солнечно,"27.08.22, 16:30",7.0,1.4,1.0,0.0,4.0,"26.08.22, 21:30",9.0,1.8,4.0,0.0,1.0,1.85,3.84,4.25,2.22,1.6
38,1736863,"Бундеслига, 5-й тур, регулярный сезон, 03.09.2022 16:30",03.09.2022 16:30,Унион Берлин,1,Бавария,1,0.54,1.27,10.0,21.0,3.0,6.0,5.0,2.0,33.0,67.0,5.0,7.0,19.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,65.0,180.0,42.0,55.0,202.0,695.0,60.0,90.0,9.0,17.0,18.0,18.0,18.0,18.0,+23°C,солнечно,"27.08.22, 16:30",12.0,2.4,3.0,2.0,0.0,"31.08.22, 21:46",21.0,4.2,4.0,1.0,0.0,8.0,5.75,1.42,2.66,1.43
39,1736864,"Бундеслига, 5-й тур, регулярный сезон, 04.09.2022 18:30",04.09.2022 18:30,Боруссия М,0,Майнц,1,2.11,1.01,13.0,12.0,3.0,5.0,4.0,3.0,56.0,44.0,4.0,8.0,8.0,15.0,3.0,5.0,1.0,4.0,1.0,0.0,97.0,105.0,40.0,52.0,435.0,352.0,83.0,83.0,18.0,10.0,22.0,16.0,13.0,33.0,+23°C,солнечно,"27.08.22, 19:30",16.0,3.2,3.0,2.0,0.0,"27.08.22, 16:30",7.0,1.4,3.0,1.0,1.0,2.35,3.72,2.93,2.16,1.74
40,1736866,"Бундеслига, 5-й тур, регулярный сезон, 03.09.2022 16:30",03.09.2022 16:30,Вольфсбург,2,Кёльн,4,1.07,2.83,9.0,18.0,3.0,5.0,1.0,1.0,48.0,52.0,5.0,4.0,13.0,14.0,2.0,4.0,2.0,1.0,0.0,0.0,105.0,90.0,53.0,46.0,394.0,388.0,77.0,79.0,17.0,15.0,33.0,17.0,24.0,17.0,+21°C,солнечно,"27.08.22, 16:30",5.0,1.0,1.0,2.0,2.0,"28.08.22, 16:30",7.0,1.4,1.0,3.0,1.0,2.2,3.55,3.34,2.08,1.8
41,1736867,"Бундеслига, 5-й тур, регулярный сезон, 03.09.2022 16:30",03.09.2022 16:30,Бохум,0,Вердер,2,1.41,2.67,19.0,16.0,6.0,6.0,4.0,6.0,52.0,48.0,7.0,3.0,15.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,94.0,95.0,66.0,41.0,288.0,303.0,71.0,72.0,13.0,17.0,23.0,21.0,28.0,14.0,+21°C,солнечно,"26.08.22, 21:30",6.0,1.2,1.0,0.0,4.0,"28.08.22, 18:30",12.0,2.4,2.0,2.0,1.0,3.05,3.8,2.25,2.29,1.67
42,1736868,"Бундеслига, 5-й тур, регулярный сезон, 04.09.2022 16:30",04.09.2022 16:30,Аугсбург,0,Герта,2,0.46,2.18,8.0,16.0,2.0,6.0,4.0,2.0,46.0,54.0,5.0,1.0,12.0,15.0,3.0,3.0,2.0,1.0,0.0,0.0,78.0,104.0,41.0,56.0,330.0,361.0,74.0,85.0,16.0,11.0,29.0,26.0,17.0,17.0,+22°C,переменная облачность,"27.08.22, 16:30",7.0,1.4,2.0,0.0,3.0,"27.08.22, 16:30",6.0,1.2,0.0,1.0,4.0,2.6,3.4,2.81,2.1,1.78
43,1736869,"Бундеслига, 5-й тур, регулярный сезон, 03.09.2022 16:30",03.09.2022 16:30,Штутгарт,1,Шальке,1,0.86,1.8,13.0,13.0,3.0,4.0,3.0,2.0,48.0,52.0,5.0,7.0,11.0,10.0,2.0,1.0,4.0,2.0,1.0,0.0,91.0,98.0,36.0,35.0,364.0,477.0,75.0,78.0,11.0,13.0,16.0,20.0,15.0,25.0,+22°C,солнечно,"28.08.22, 16:30",6.0,1.2,1.0,3.0,1.0,"27.08.22, 16:30",9.0,1.8,1.0,2.0,2.0,1.71,4.15,4.8,2.19,1.72
44,1736870,"Бундеслига, 6-й тур, регулярный сезон, 10.09.2022 16:30",10.09.2022 16:30,Бавария,2,Штутгарт,2,2.02,1.44,18.0,8.0,7.0,3.0,1.0,5.0,63.0,37.0,3.0,0.0,11.0,9.0,2.0,0.0,2.0,5.0,0.0,0.0,132.0,97.0,46.0,26.0,613.0,277.0,90.0,79.0,6.0,11.0,20.0,21.0,8.0,9.0,+22°C,солнечно,"07.09.22, 22:00",16.0,3.2,3.0,2.0,0.0,"03.09.22, 16:30",6.0,1.2,1.0,3.0,1.0,1.23,7.3,11.75,3.48,1.27
